C:\DOCUMENTS AND SETTINGS\USER\DESKTOP\GUSTAVO\CANBERRA 3\CAL
10/11/2022 15:16:47   
Tempo Vivo ;      600,00;seconds
Tempo Real ;      606,97;seconds
Energia; Resol,;   BG;      CPS;     1s;   Canal
 (keV);  (keV);                      (%); 
  21,35;  0,86;     422;   0,611;  10,02;   83,91;
  84,85;  1,70;    3089;   1,063;  15,56;  336,28;
 122,06;  1,84;    2299;  64,451;   0,55;  484,16;
 136,47;  1,93;    1426;   7,873;   2,01;  541,46;
 198,10;  0,52;     502;   0,121;  44,11;  786,39;
1173,25;  2,49;     498;  19,367;   0,98; 4662,09;
1332,53;  2,63;     109;  17,323;   1,00; 5295,15;
